"OID","Country or Area","Year","Description","Magnitude","Value"
"18467D..ZF...","SPAIN","1984","LABOUR FORCE","THOUSANDS","13471400"
"18467...ZF...","SPAIN","1984","EMPLOYMENT INDEX 2005=100","INDEX NUMBER","60.9287"
"18467E..ZF...","SPAIN","1984","EMPLOYMENT","THOUSANDS","10668200"
"18467C..ZF...","SPAIN","1983","UNEMPLOYMENT","THOUSANDS","2340500"
"18467D..ZF...","SPAIN","1983","LABOUR FORCE","THOUSANDS","13384900"
"18467...ZF...","SPAIN","1983","EMPLOYMENT INDEX 2005=100","INDEX NUMBER","62.5883"
"18467E..ZF...","SPAIN","1983","EMPLOYMENT","THOUSANDS","10785800"
"18467C..ZF...","SPAIN","1982","UNEMPLOYMENT","THOUSANDS","2120400"
"18467D..ZF...","SPAIN","1982","LABOUR FORCE","THOUSANDS","13237000"
"18467...ZF...","SPAIN","1982","EMPLOYMENT INDEX 2005=100","INDEX NUMBER","62.9151"
"18467E..ZF...","SPAIN","1982","EMPLOYMENT","THOUSANDS","10882500"
"18467C..ZF...","SPAIN","1981","UNEMPLOYMENT","THOUSANDS","1853700"
"18467D..ZF...","SPAIN","1981","LABOUR FORCE","THOUSANDS","13084200"
"18467...ZF...","SPAIN","1981","EMPLOYMENT INDEX 2005=100","INDEX NUMBER","63.5014"
"18467E..ZF...","SPAIN","1981","EMPLOYMENT","THOUSANDS","11017300"
"18467C..ZF...","SPAIN","1980","UNEMPLOYMENT","THOUSANDS","1487700"
"18467D..ZF...","SPAIN","1980","LABOUR FORCE","THOUSANDS","13044900"
"18467...ZF...","SPAIN","1980","EMPLOYMENT INDEX 2005=100","INDEX NUMBER","65.1814"
"18467E..ZF...","SPAIN","1980","EMPLOYMENT","THOUSANDS","11404000"
"18467...ZF...","SPAIN","1979","EMPLOYMENT INDEX 2005=100","INDEX NUMBER","67.0038"
"18467E..ZF...","SPAIN","1979","EMPLOYMENT","THOUSANDS","11896000"
"18467...ZF...","SPAIN","1978","EMPLOYMENT INDEX 2005=100","INDEX NUMBER","67.9392"
"18467E..ZF...","SPAIN","1978","EMPLOYMENT","THOUSANDS","12180500"
"18467...ZF...","SPAIN","1977","EMPLOYMENT INDEX 2005=100","INDEX NUMBER","69.0143"
"18467E..ZF...","SPAIN","1977","EMPLOYMENT","THOUSANDS","12423200"
"18467...ZF...","SPAIN","1976","EMPLOYMENT INDEX 2005=100","INDEX NUMBER","69.2563"
"18467E..ZF...","SPAIN","1976","EMPLOYMENT","THOUSANDS","12549000"
"18467...ZF...","SPAIN","1975","EMPLOYMENT INDEX 2005=100","INDEX NUMBER","68.5862"
"18467E..ZF...","SPAIN","1975","EMPLOYMENT","THOUSANDS","12516300"
"18467...ZF...","SPAIN","1974","EMPLOYMENT INDEX 2005=100","INDEX NUMBER","69.5315"
"18467E..ZF...","SPAIN","1974","EMPLOYMENT","THOUSANDS","12688700"
"18467...ZF...","SPAIN","1973","EMPLOYMENT INDEX 2005=100","INDEX NUMBER","68.5821"
"18467E..ZF...","SPAIN","1973","EMPLOYMENT","THOUSANDS","12515500"
"18467...ZF...","SPAIN","1972","EMPLOYMENT INDEX 2005=100","INDEX NUMBER","69.1986"
"18467E..ZF...","SPAIN","1972","EMPLOYMENT","THOUSANDS","12628000"
"18467...ZF...","SPAIN","1971","EMPLOYMENT INDEX 2005=100","INDEX NUMBER","68.3712"
"18467E..ZF...","SPAIN","1971","EMPLOYMENT","THOUSANDS","12477000"
"18467...ZF...","SPAIN","1970","EMPLOYMENT INDEX 2005=100","INDEX NUMBER","67.8835"
"18467E..ZF...","SPAIN","1970","EMPLOYMENT","THOUSANDS","12388000"
"18467...ZF...","SPAIN","1969","EMPLOYMENT INDEX 2005=100","INDEX NUMBER","67.4451"
"18467E..ZF...","SPAIN","1969","EMPLOYMENT","THOUSANDS","12308000"
"18467...ZF...","SPAIN","1968","EMPLOYMENT INDEX 2005=100","INDEX NUMBER","66.8697"
"18467E..ZF...","SPAIN","1968","EMPLOYMENT","THOUSANDS","12203000"
"18467...ZF...","SPAIN","1967","EMPLOYMENT INDEX 2005=100","INDEX NUMBER","66.3546"
"18467E..ZF...","SPAIN","1967","EMPLOYMENT","THOUSANDS","12109000"
"18467...ZF...","SPAIN","1966","EMPLOYMENT INDEX 2005=100","INDEX NUMBER","65.8011"
"18467E..ZF...","SPAIN","1966","EMPLOYMENT","THOUSANDS","12008000"
"18467...ZF...","SPAIN","1965","EMPLOYMENT INDEX 2005=100","INDEX NUMBER","65.4176"
"18467E..ZF...","SPAIN","1965","EMPLOYMENT","THOUSANDS","11938000"
"18467...ZF...","SPAIN","1964","EMPLOYMENT INDEX 2005=100","INDEX NUMBER","63.5325"
"18467E..ZF...","SPAIN","1964","EMPLOYMENT","THOUSANDS","11594000"
"52467R..ZF...","SRI LANKA","2008","UNEMPLOYMENT RATE","PERCENT PER ANNU","5.2"
"52467C..ZF...","SRI LANKA","2008","UNEMPLOYMENT","THOUSANDS","394009"
"52467R..ZF...","SRI LANKA","2007","UNEMPLOYMENT RATE","PERCENT PER ANNU","5.95"
"52467C..ZF...","SRI LANKA","2007","UNEMPLOYMENT","THOUSANDS","447021"
"52467R..ZF...","SRI LANKA","2006","UNEMPLOYMENT RATE","PERCENT PER ANNU","6.5"
"52467C..ZF...","SRI LANKA","2006","UNEMPLOYMENT","THOUSANDS","493440"
"52467D..ZF...","SRI LANKA","2006","LABOUR FORCE","THOUSANDS","7588600"
"52467E..ZF...","SRI LANKA","2006","EMPLOYMENT","THOUSANDS","7104290"
"52467R..ZF...","SRI LANKA","2005","UNEMPLOYMENT RATE","PERCENT PER ANNU","7.7"
"52467C..ZF...","SRI LANKA","2005","UNEMPLOYMENT","THOUSANDS","623341"
"52467D..ZF...","SRI LANKA","2005","LABOUR FORCE","THOUSANDS","8126230"
"52467E..ZF...","SRI LANKA","2005","EMPLOYMENT","THOUSANDS","7518010"
"52467R..ZF...","SRI LANKA","2004","UNEMPLOYMENT RATE","PERCENT PER ANNU","8.45"
"52467C..ZF...","SRI LANKA","2004","UNEMPLOYMENT","THOUSANDS","680077"
"52467D..ZF...","SRI LANKA","2004","LABOUR FORCE","THOUSANDS","7952710"
"52467E..ZF...","SRI LANKA","2004","EMPLOYMENT","THOUSANDS","7394030"
"52467R..ZF...","SRI LANKA","2003","UNEMPLOYMENT RATE","PERCENT PER ANNU","8.3"
"52467C..ZF...","SRI LANKA","2003","UNEMPLOYMENT","THOUSANDS","624870"
"52467D..ZF...","SRI LANKA","2003","LABOUR FORCE","THOUSANDS","7805350"
"52467E..ZF...","SRI LANKA","2003","EMPLOYMENT","THOUSANDS","7012760"
"52467R..ZF...","SRI LANKA","2002","UNEMPLOYMENT RATE","PERCENT PER ANNU","8.8"
"52467C..ZF...","SRI LANKA","2002","UNEMPLOYMENT","THOUSANDS","625957"
"52467D..ZF...","SRI LANKA","2002","LABOUR FORCE","THOUSANDS","7145380"
"52467E..ZF...","SRI LANKA","2002","EMPLOYMENT","THOUSANDS","6519420"
