ZIP,TYPE1,TOWN,STATE,TYPE2,LATITUDE,LONGITUDE,TYPE3,REMOVE
03779,STANDARD,PIERMONT,NH,PRIMARY,43.96,-72.08,NA-US-NH-PIERMONT,false,400,675,13820761
03780,STANDARD,PIKE,NH,PRIMARY,44.00,-72.00,NA-US-NH-PIKE,false,,,
03592,STANDARD,PITTSBURG,NH,PRIMARY,45.05,-71.39,NA-US-NH-PITTSBURG,false,584,1003,13051233
03263,STANDARD,PITTSFIELD,NH,PRIMARY,43.30,-71.33,NA-US-NH-PITTSFIELD,false,1966,3366,66584992
03781,STANDARD,PLAINFIELD,NH,PRIMARY,43.53,-72.35,NA-US-NH-PLAINFIELD,false,872,1532,47490870
03865,STANDARD,PLAISTOW,NH,PRIMARY,42.83,-71.09,NA-US-NH-PLAISTOW,false,4104,7051,186190432
03264,STANDARD,PLYMOUTH,NH,PRIMARY,43.73,-71.69,NA-US-NH-PLYMOUTH,false,2382,3990,81093180
03801,STANDARD,PORTSMOUTH,NH,PRIMARY,43.05,-70.78,NA-US-NH-PORTSMOUTH,false,12076,18209,573643993
03802,PO BOX,PORTSMOUTH,NH,PRIMARY,43.05,-70.78,NA-US-NH-PORTSMOUTH,false,740,977,32478435
03803,UNIQUE,PORTSMOUTH,NH,PRIMARY,43.05,-70.78,NA-US-NH-PORTSMOUTH,false,,,
03804,PO BOX,PORTSMOUTH,NH,PRIMARY,43.05,-70.78,NA-US-NH-PORTSMOUTH,false,,,
03805,STANDARD,NEWINGTON,NH,PRIMARY,43.23,-70.82,NA-US-NH-NEWINGTON,false,,,
03077,STANDARD,RAYMOND,NH,PRIMARY,43.03,-71.17,NA-US-NH-RAYMOND,false,5368,9270,229584578
03461,STANDARD,RINDGE,NH,PRIMARY,42.75,-72.01,NA-US-NH-RINDGE,false,2497,4443,108922218
